,a,b,rho
1193,1.4313634187524433,1.5314623001020036,0.0006916234019668976
1194,1.308911216283276,1.4105528755656946,0.0008345175969562546
1195,1.3169719002148585,1.4117064891340854,0.0008467609211907334
1196,4.299999256806114,4.392788165440747,8.87568232383229e-05
1197,2.169433661439614,2.2551173768181196,0.00032358794496407326
1198,1.7424083929318566,1.8347223077667052,0.0005048565277857864
1199,2.564001305489684,2.652382951243011,0.00023408633203987562
1200,1.4741320362149117,1.5707048777378445,0.0006606063148617014
1201,0.6872001179243006,0.7884226068783684,0.0026143998930422663
1202,1.0403381500787168,1.1310293920165015,0.001324424504817896
1203,2.4930607333415757,2.58576153343512,0.00024940825782862055
1204,3.1586609732719273,3.252062300710079,0.00015706256325951685
1205,1.3196839630659138,1.4215775301628553,0.0007327815028503127
1206,1.0423405691999128,1.1367334163384626,0.001367111450160765
1207,1.523375946461837,1.6196759866564334,0.0006363170275030483
1208,3.45297602146788,3.5477026895925357,0.00013179299340684625
1209,3.5986521510018563,3.690363801358649,0.00012501616367388113
1210,2.347065032904317,2.4274267519809474,0.00032582122039027993
1211,1.3584893353916527,1.4569244818629266,0.0007718580113640816
1212,1.5416026610438534,1.6379800709783356,0.0006309107361521549
1213,3.9317948013445734,4.02390994432063,9.958176081347748e-05
1214,3.807620480587412,3.90108634189341,0.0001129227291086099
1215,3.8441235579216047,3.936206037201754,0.00010963199213742558
1216,4.149211736156184,4.240129618302778,9.365688223276548e-05
1217,1.5157220866698489,1.6093501804352122,0.0006509820043269399
1218,5.368995967513081,5.4580828951968545,6.0524244479686074e-05
1219,0.8441658018571551,0.9415894081574225,0.0018268788374143452
1220,5.780277754078415,5.871021789283419,4.9818333469217046e-05
1221,0.6511110196799121,0.7451586712114847,0.0028873284560360702
1222,1.5699790396815183,1.6588340536869237,0.000588923370981117
1223,0.6341424491674292,0.7379063448021047,0.002965872895276297
1224,3.142749110462588,3.229650097507765,0.0001637648863285157
1225,1.4860086373682733,1.586066061651047,0.0006401217754555466
1226,1.472116741411459,1.554222041497113,0.000706595784524664
1227,5.86104411278634,5.952744089724034,4.5158906907052376e-05
1228,0.8966378735949075,0.9952210708820239,0.001537752805325262
1229,1.4660765635511235,1.5599113349874423,0.0007102620350602917
1230,0.9761152967150307,1.0680519800249273,0.0016682995313328575
1231,2.7316123371207692,2.8230422292811173,0.00020979708506060123
1232,0.7946529238010799,0.8910963910841078,0.002113859538603651
1233,0.7286902536493476,0.8214797893288517,0.0023991821626267286
1234,2.4111802421062634,2.5071242810623784,0.0002568633859776237
1235,0.6547969465456168,0.7506304323876193,0.0031515844158366557
1236,4.942585376060317,5.03289421538105,7.091138700778044e-05
1237,1.334533354405838,1.438658770309216,0.0007800076476776596
1238,0.4488598927925752,0.5433605941693554,0.005613912169661851
1239,2.4724851844148183,2.560978789923868,0.0002740058678011315
1240,0.7573644575162509,0.8626893298888259,0.002066125800432214
1241,4.3048212399796535,4.400543611236312,7.938068362029372e-05
1242,1.387503350235128,1.486778804420839,0.0007523583575090786
1243,0.7218660785155331,0.8140530550269635,0.0025801474637315814
1244,1.6046777207702325,1.701240842788813,0.0005363754362985751
1245,2.967363148118967,3.067402353337401,0.00017495087694252898
1246,2.184634762805947,2.270341205703952,0.00032171694003602205
1247,2.0731770465985333,2.1714951557484268,0.00035094817920382383
1248,0.4603000095069382,0.5561311023136467,0.00524986348627069
1249,3.367974250095681,3.463343088236087,0.0001441589190962056
1250,2.5014670422379064,2.597244274290574,0.00025169932203938927
1251,0.8925823385508858,0.9993424814999518,0.001535557855629115
1252,4.335037123075713,4.421770976486516,8.283148969788879e-05
1253,2.8667671922941094,2.958724656308197,0.00018349504964589204
1254,1.235166699536311,1.332989697380669,0.0009121790029249533
1255,1.2369549387280177,1.3293437091190783,0.0009445237082525038
1256,2.662609493040977,2.7597211778287467,0.00022561173562567926
1257,0.49232096976007167,0.5945234282839045,0.004454000881212801
1258,1.7314812929668786,1.8258883200990377,0.000514791303277542
1259,2.3468683877637755,2.440157990008429,0.00028598419894995675
1260,0.9732346978547369,1.063594402740642,0.001543871313729368
1261,0.3636836638221013,0.45792090846791894,0.008135829968130672
1262,2.0609694466830097,2.1612988468223207,0.000342825516152524
1263,1.1800638151919327,1.274342132393445,0.0010109294448921691
1264,1.1664117547014339,1.2596387427863491,0.0010744627503716131
1265,0.6229381271724216,0.7211156713586613,0.003295084776718691
1266,4.296815180378201,4.383909222966726,9.559458503258011e-05
1267,2.346374331261989,2.4356724029402397,0.0003021385647671637
1268,5.720724796227534,5.813980772783501,4.9078077048467785e-05
1269,2.56606196548662,2.6633345375307464,0.0002497217044909128
1270,4.467133016493385,4.5544728076939744,8.207370833722916e-05
1271,1.448722921373792,1.5395942921613874,0.0007106928759862952
1272,4.559190666560161,4.644613465240616,7.849744231187894e-05
1273,1.5976978098713341,1.6911183553454248,0.0006018517274992196
1274,2.229683838275202,2.3252764150075285,0.0003072005894874952
1275,0.8259394457978957,0.9120416020721628,0.0020593551317132186
1276,0.9595328136810177,1.0607354349748088,0.0013069163254620154
